Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2019-02-18,129.3172607421875,130.41900215431878,127.64742406406518,130.41900215431878,9280197
2019-02-19,125.13408660888672,129.24842450132942,124.70371770879056,128.26717780534847,8171619
2019-02-20,128.14666748046875,128.7664014915768,124.35942120185791,125.04801143433261,11761287
2019-02-21,128.95574951171875,129.73041342055555,127.66464299699074,128.353233138179,6861558
2019-02-22,130.40176391601562,130.832132681353,128.5942151015988,129.1106576200036,8519101
2019-02-25,132.6913604736328,133.13894688024592,130.57393732252547,131.10759749927948,12475916
2019-02-26,133.46600341796875,133.91358975420093,131.2625068432105,132.38146567909072,10140096
2019-02-27,128.9040985107422,132.15768381440563,128.21550843549485,130.91821607520006,21357373
2019-02-28,127.01048278808594,129.6959730217042,126.21860135612596,129.0762531274241,25142033
2019-03-01,129.35169982910156,130.26409028883575,125.83989246051611,127.69909448581717,18763773
2019-03-05,125.18572235107422,128.9901857152485,124.63484462969606,128.76638551182504,36042630
2019-03-06,127.36621856689453,131.24526764742606,125.3693045147363,125.96607698577155,43014120
2019-03-07,123.41828918457031,128.67451800817264,122.79855535566173,128.5368056059263,16200268
2019-03-08,118.2997817993164,120.3884994461954,117.7718515284471,119.86058318472719,54689738
2019-03-11,119.24085235595703,119.76876863091735,118.18501980603637,118.89655730584359,14708454
2019-03-12,119.97535705566406,120.89347723361534,119.42447934513245,119.81468322264217,12580708
2019-03-13,118.39159393310547,121.92636221565418,117.61120018888448,120.50327314049554,14439446
2019-03-14,117.90959167480469,119.21791578596238,117.06032767216529,119.05724194610042,8978946
2019-03-15,120.93938446044922,121.3066269230591,118.07025894192843,118.43750140453831,17440194
2019-03-18,118.25387573242188,121.53615240046928,117.54232422490858,121.53615240046928,11497228
2019-03-19,118.18502044677734,118.85064914163118,117.10622648202623,118.34568026351347,10103694
2019-03-20,120.06714630126953,120.73278895439807,118.62110999590114,118.62110999590114,12229124
2019-03-22,119.60810852050781,121.07710650652834,118.66704087938416,120.48033395499671,6396058
2019-03-25,117.74890899658203,120.27373940391615,117.51937895955166,120.27373940391615,6747924
2019-03-26,117.0603256225586,118.71294478616933,116.32582665990911,118.0243546354484,7701032
2019-03-27,116.853759765625,117.7030168198248,116.48651025354047,117.15214605404891,6715462
2019-03-28,116.94554901123047,118.3915853826,116.64716277736073,117.47346527260015,14209672
2019-04-01,120.11307525634766,121.14596050622733,117.49643402425947,117.51938843075263,14133132
2019-04-02,120.11307525634766,121.14596050622733,118.98838638989815,120.91643045069851,7413134
