Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-02-18,1641.8035888671875,1701.5077272698222,1635.429007723874,1697.8829973548407,2942184
2019-02-19,1587.2237548828125,1642.386571125245,1576.5577841547251,1641.553295340808,4408554
2019-02-20,1595.5147705078125,1611.3887145131232,1567.6417368650436,1595.723089448994,4645778
2019-02-21,1595.056884765625,1616.5554463372082,1580.7662826842125,1595.5152272547264,4683919
2019-02-22,1604.5975341796875,1608.2222634972907,1587.473676127176,1597.5562927722942,2271955
2019-02-25,1654.177734375,1658.2191022957386,1608.6391844130267,1610.3057362746306,2934880
2019-02-26,1698.799560546875,1704.1742512084531,1643.4284169000355,1653.2194088628066,6453309
2019-02-27,1714.9649658203125,1729.005540664757,1684.8836287591737,1699.8825928134095,4732082
2019-02-28,1652.760986328125,1726.0060574810766,1647.8863428244172,1716.548294966736,8454295
2019-03-01,1662.7188720703125,1670.7183009481585,1650.1780281763913,1662.4272458277635,4148548
2019-03-05,1656.635498046875,1672.3844300637675,1647.0528269229421,1670.717878563953,2449622
2019-03-06,1666.218505859375,1679.050975344617,1654.0944022792767,1657.6358249319887,2635047
2019-03-07,1677.634521484375,1686.592238003805,1666.7185250953949,1670.7182903681173,2539884
2019-03-08,1685.4671630859375,1694.0499457512203,1674.9263040701048,1687.383738389681,2031071
2019-03-11,1678.8843994140625,1694.0499807879219,1669.5933523681072,1690.6335697881243,3111689
2019-03-12,1676.926025390625,1687.217064014379,1669.0516089115667,1678.2593481902156,2658550
2019-03-13,1666.968505859375,1679.8009755857972,1648.7197425623024,1677.3844550337024,1833163
2019-03-14,1656.0523681640625,1673.0512150627756,1650.719382626669,1670.6762976253444,1905495
2019-03-15,1699.8408203125,1724.005816988396,1659.052013162375,1665.6349119108343,5184318
2019-03-18,1685.550537109375,1720.381510538638,1675.7178407676452,1702.382669661014,2349915
2019-03-19,1685.550537109375,1691.550082923083,1662.4687335676026,1691.550082923083,2373993
2019-03-20,1679.093017578125,1703.8829811336207,1666.552171798036,1689.8839022032084,3091165
2019-03-22,1671.259765625,1679.8841505183873,1652.6360703118605,1679.0508746500745,3148149
2019-03-25,1653.4278564453125,1673.0515463800834,1647.5532201234168,1673.0515463800834,2429205
2019-03-26,1652.0943603515625,1662.3435921267592,1631.595795082927,1653.219262389076,2316539
2019-03-27,1639.8037109375,1664.8852959024905,1634.0540867191112,1661.55219220699,2266166
2019-03-28,1666.802001953125,1678.7177875682225,1643.8869122491756,1649.8864586843602,4054489
2019-04-01,1692.925048828125,1699.8411779561188,1673.4263718917855,1674.8846047566235,2095740
2019-04-02,1732.6304931640625,1738.2134005994965,1697.3828844780319,1697.4661917183048,3719663
2019-04-03,1732.6304931640625,1741.213274995259,1714.9650860600318,1737.380124760283,2939886
2019-04-04,1678.6343994140625,1732.9639506065305,1672.7181605192725,1731.6723321981601,4397518
2019-04-05,1706.7989501953125,1711.8818107765885,1682.2173128226198,1690.4250595339213,3152103
2019-04-08,1725.5059814453125,1729.047403838717,1693.7997943888276,1715.7149901223704,2194294
2019-04-09,1742.7962646484375,1748.2125571276222,1714.589798593789,1724.8808356788265,2690970
