Price,Close,High,Low,Open,Volume
Ticker,ITC,ITC,ITC,ITC,ITC
Date,,,,,
2019-02-19,44.57939910888672,45.79439926147461,44.29909896850586,45.79439926147461,168222
2019-02-20,44.486000061035156,45.32709884643555,44.29909896850586,44.859798431396484,145807
2019-02-21,44.486000061035156,44.486000061035156,44.486000061035156,44.486000061035156,0
2019-02-22,11900.0,11900.0,11900.0,11900.0,0
2019-02-25,43.45790100097656,44.859798431396484,43.1776008605957,44.859798431396484,316729
2019-02-26,44.018699645996094,45.23360061645508,43.644901275634766,43.925201416015625,277904
2019-02-27,43.8317985534668,45.04669952392578,43.08409881591797,44.76639938354492,292163
2019-02-28,43.8317985534668,43.8317985534668,43.8317985534668,43.8317985534668,0
2019-03-01,12200.0,12300.0,12000.0,12200.0,115590
2019-03-04,43.73830032348633,43.925201416015625,43.270999908447266,43.925201416015625,133481
2019-03-05,43.364498138427734,44.76639938354492,43.270999908447266,43.925201416015625,260594
2019-03-06,43.1776008605957,44.39250183105469,43.08409881591797,43.8317985534668,293325
2019-03-07,43.55139923095703,43.8317985534668,42.990699768066406,43.45790100097656,194182
2019-03-08,13450.0,13450.0,13450.0,13450.0,0
2019-03-11,43.08409881591797,43.925201416015625,42.990699768066406,43.925201416015625,141432
2019-03-12,42.89720153808594,43.73830032348633,42.71030044555664,43.73830032348633,75844
2019-03-13,41.58879852294922,43.270999908447266,41.49530029296875,43.270999908447266,74586
2019-03-14,40.84109878540039,41.775699615478516,40.1869010925293,41.775699615478516,136485
2019-03-15,13500.0,13700.0,13500.0,13700.0,970
2019-03-18,40.74769973754883,41.86920166015625,40.280399322509766,41.86920166015625,62884
2019-03-19,41.121498107910156,41.40190124511719,40.74769973754883,41.121498107910156,42434
2019-03-20,40.46730041503906,41.68220138549805,40.1869010925293,41.68220138549805,221650
2019-03-21,40.74769973754883,41.02799987792969,40.1869010925293,41.02799987792969,74738
2019-03-22,13500.0,13700.0,13300.0,13700.0,3350
2019-03-25,40.1869010925293,40.65420150756836,39.719600677490234,39.719600677490234,75509
2019-03-26,40.1869010925293,40.1869010925293,40.1869010925293,40.1869010925293,0
2019-03-27,40.37379837036133,41.40190124511719,40.280399322509766,40.65420150756836,114661
2019-03-28,40.1869010925293,40.65420150756836,40.09349822998047,40.560699462890625,58850
2019-03-29,12800.0,12800.0,12800.0,12800.0,3560
2019-04-01,40.934600830078125,41.21500015258789,40.1869010925293,40.1869010925293,91254
2019-04-02,40.84109878540039,41.49530029296875,40.74769973754883,40.934600830078125,56707
2019-04-03,40.0,41.40190124511719,39.719600677490234,41.40190124511719,86826
2019-04-04,40.0,40.37379837036133,39.719600677490234,40.1869010925293,27169
2019-04-05,12900.0,13000.0,12400.0,12900.0,126570
2019-04-08,38.97200012207031,39.719600677490234,38.78499984741211,39.719600677490234,29809
2019-04-09,38.78499984741211,39.62620162963867,38.31779861450195,38.97200012207031,88251
2019-04-10,38.41120147705078,39.065399169921875,38.13079833984375,39.065399169921875,29720
2019-04-11,38.59809875488281,39.25230026245117,38.03739929199219,38.50469970703125,69025
2019-04-12,12000.0,12800.0,11900.0,12800.0,20040
2019-04-15,38.59809875488281,38.878501892089844,38.41120147705078,38.78499984741211,8747
2019-04-16,38.31779861450195,38.878501892089844,37.94390106201172,38.31779861450195,293501
2019-04-17,37.570098876953125,38.31779861450195,36.8223991394043,38.31779861450195,27949
2019-04-18,39.8130989074707,40.0,37.85049819946289,38.31779861450195,107982
2019-04-22,40.0,40.0,40.0,40.0,0
2019-04-23,38.41120147705078,39.62620162963867,38.03739929199219,39.62620162963867,34828
2019-04-24,38.13079833984375,40.0,37.94390106201172,40.0,30480
2019-04-25,39.15890121459961,39.34579849243164,38.03739929199219,38.50469970703125,46413
2019-04-26,12700.0,12700.0,12500.0,12500.0,5070
2019-04-29,39.53269958496094,40.1869010925293,39.25230026245117,40.1869010925293,82182
2019-04-30,39.065399169921875,40.0,38.69160079956055,39.15890121459961,29672
2019-05-01,39.065399169921875,39.065399169921875,39.065399169921875,39.065399169921875,0
2019-05-02,40.74769973754883,41.121498107910156,39.065399169921875,39.065399169921875,153510
2019-05-03,12700.0,12700.0,12700.0,12700.0,20000
2019-05-06,41.58879852294922,42.990699768066406,41.121498107910156,41.68220138549805,265582
2019-05-07,40.74769973754883,42.05609893798828,40.560699462890625,42.05609893798828,70994
2019-05-08,39.62620162963867,41.21500015258789,39.439300537109375,41.21500015258789,142205
2019-05-09,39.62620162963867,39.62620162963867,39.62620162963867,39.62620162963867,0
2019-05-10,12600.0,12600.0,12600.0,12600.0,10
2019-05-13,40.09349822998047,41.02799987792969,40.0,40.560699462890625,13809
2019-05-14,39.90650177001953,40.46730041503906,39.62620162963867,40.46730041503906,19630
2019-05-15,39.62620162963867,40.65420150756836,39.34579849243164,40.37379837036133,27753
2019-05-16,39.62620162963867,39.62620162963867,39.62620162963867,39.62620162963867,0
2019-05-17,12600.0,12700.0,12600.0,12700.0,147030
2019-05-20,40.560699462890625,40.560699462890625,40.560699462890625,40.560699462890625,0
2019-05-21,39.8130989074707,40.74769973754883,39.25230026245117,40.74769973754883,53296
2019-05-22,40.09349822998047,40.37379837036133,39.719600677490234,40.37379837036133,17558
2019-05-23,39.62620162963867,41.02799987792969,39.439300537109375,41.02799987792969,44051
2019-05-24,12600.0,12600.0,12600.0,12600.0,500
2019-05-28,38.13079833984375,39.065399169921875,37.570098876953125,38.03739929199219,80389
2019-05-29,38.13079833984375,38.13079833984375,38.13079833984375,38.13079833984375,0
2019-05-30,38.97200012207031,39.439300537109375,38.13079833984375,39.15890121459961,44383
2019-05-31,12350.0,12450.0,12300.0,12450.0,76400
2019-06-03,38.97200012207031,38.97200012207031,38.97200012207031,38.97200012207031,0
2019-06-04,38.97200012207031,38.97200012207031,38.97200012207031,38.97200012207031,0
2019-06-05,38.97200012207031,38.97200012207031,38.97200012207031,38.97200012207031,0
2019-06-06,38.97200012207031,38.97200012207031,38.97200012207031,38.97200012207031,0
2019-06-07,12500.0,12500.0,12050.0,12050.0,39490
2019-06-10,39.439300537109375,39.8130989074707,38.878501892089844,38.878501892089844,88355
2019-06-11,41.21500015258789,41.40190124511719,39.439300537109375,39.439300537109375,355311
2019-06-12,40.84109878540039,41.58879852294922,40.37379837036133,41.21500015258789,105266
2019-06-13,41.775699615478516,42.429901123046875,40.65420150756836,41.121498107910156,388636
2019-06-14,12100.0,12300.0,12100.0,12200.0,51730
2019-06-17,40.1869010925293,41.02799987792969,39.90650177001953,40.560699462890625,176476
2019-06-18,40.09349822998047,40.84109878540039,39.719600677490234,40.1869010925293,245130
2019-06-19,40.84109878540039,41.02799987792969,40.1869010925293,40.1869010925293,75116
2019-06-20,40.934600830078125,41.68220138549805,40.1869010925293,40.65420150756836,282801
2019-06-21,12300.0,12500.0,12200.0,12250.0,60860
2019-06-24,40.0,40.65420150756836,39.8130989074707,40.65420150756836,160300
2019-06-25,41.86920166015625,42.523399353027344,40.1869010925293,40.1869010925293,564417
2019-06-26,41.58879852294922,41.96260070800781,40.934600830078125,41.86920166015625,322172
2019-06-27,41.121498107910156,41.58879852294922,40.84109878540039,41.58879852294922,310256
2019-06-28,12300.0,12500.0,12300.0,12350.0,10100
2019-07-01,41.02799987792969,41.02799987792969,41.02799987792969,41.02799987792969,0
2019-07-02,41.86920166015625,42.89720153808594,41.58879852294922,41.96260070800781,898881
2019-07-03,41.86920166015625,41.86920166015625,41.86920166015625,41.86920166015625,0
2019-07-05,13550.0,13550.0,12550.0,13500.0,186710
2019-07-08,42.523399353027344,43.644901275634766,42.14950180053711,43.270999908447266,408518
2019-07-09,41.49530029296875,43.364498138427734,40.84109878540039,42.990699768066406,413113
2019-07-10,40.560699462890625,41.86920166015625,40.280399322509766,41.121498107910156,433503
2019-07-11,39.8130989074707,41.40190124511719,39.34579849243164,41.40190124511719,152690
2019-07-12,14800.0,15700.0,14500.0,14500.0,25820
2019-07-15,37.94390106201172,39.62620162963867,37.85049819946289,38.878501892089844,78362
2019-07-16,38.878501892089844,39.25230026245117,37.476600646972656,39.25230026245117,181499
2019-07-17,39.15890121459961,39.8130989074707,38.50469970703125,39.62620162963867,80900
2019-07-18,39.065399169921875,39.25230026245117,38.41120147705078,39.15890121459961,127675
2019-07-19,14200.0,14500.0,14200.0,14500.0,26740
2019-07-22,37.1963005065918,38.31779861450195,36.91590118408203,37.94390106201172,75759
2019-07-23,37.94390106201172,38.224300384521484,37.383201599121094,37.85049819946289,177876
2019-07-24,37.10279846191406,38.13079833984375,36.8223991394043,38.13079833984375,156590
2019-07-25,37.85049819946289,38.31779861450195,37.10279846191406,37.66360092163086,115046
2019-07-26,14000.0,14000.0,14000.0,14000.0,0
2019-07-29,39.065399169921875,39.439300537109375,37.383201599121094,37.383201599121094,309825
2019-07-30,40.37379837036133,40.934600830078125,39.25230026245117,39.439300537109375,571254
2019-07-31,40.0,40.934600830078125,39.719600677490234,40.46730041503906,308042
2019-08-01,39.90650177001953,40.560699462890625,39.8130989074707,40.0,331066
2019-08-02,14600.0,14600.0,14200.0,14500.0,6850
2019-08-05,39.8130989074707,40.09349822998047,39.719600677490234,39.8130989074707,96960
2019-08-06,40.65420150756836,41.49530029296875,39.719600677490234,39.719600677490234,412857
2019-08-07,39.8130989074707,41.30839920043945,39.719600677490234,41.30839920043945,120533
2019-08-08,39.53269958496094,40.1869010925293,39.439300537109375,39.90650177001953,90370
2019-08-09,14500.0,14500.0,14500.0,14500.0,0
2019-08-12,39.53269958496094,39.53269958496094,39.53269958496094,39.53269958496094,0
2019-08-13,39.53269958496094,39.53269958496094,39.53269958496094,39.53269958496094,0
2019-08-14,39.53269958496094,39.53269958496094,39.53269958496094,39.53269958496094,0
2019-08-15,39.53269958496094,39.53269958496094,39.53269958496094,39.53269958496094,0
2019-08-16,15300.0,17000.0,15300.0,15900.0,284900
2019-08-19,39.34579849243164,40.1869010925293,39.15890121459961,40.1869010925293,145103
2019-08-20,38.878501892089844,40.0,38.59809875488281,39.8130989074707,161250
2019-08-21,38.78499984741211,39.62620162963867,38.69160079956055,38.69160079956055,167679
2019-08-22,38.97200012207031,39.439300537109375,38.69160079956055,39.439300537109375,210831
2019-08-23,16300.0,16800.0,16300.0,16700.0,79710
2019-08-26,42.14950180053711,43.1776008605957,41.30839920043945,41.49530029296875,1692891
2019-08-27,42.71030044555664,43.8317985534668,41.40190124511719,42.14950180053711,1030503
2019-08-28,40.84109878540039,42.89720153808594,40.46730041503906,42.89720153808594,460563
2019-08-29,40.280399322509766,41.58879852294922,40.0,41.02799987792969,477560
2019-08-30,16500.0,16900.0,16400.0,16800.0,36240
2019-09-03,43.73830032348633,44.57939910888672,43.270999908447266,44.39250183105469,1130146
2019-09-04,43.45790100097656,44.67290115356445,43.270999908447266,43.8317985534668,1894501
2019-09-05,42.429901123046875,44.112098693847656,42.14950180053711,44.112098693847656,1048191
2019-09-06,17650.0,17650.0,16600.0,17300.0,241650
2019-09-09,42.616798400878906,42.616798400878906,42.616798400878906,42.616798400878906,0
2019-09-10,42.616798400878906,42.616798400878906,42.616798400878906,42.616798400878906,0
2019-09-11,43.45790100097656,45.04669952392578,43.08409881591797,44.67290115356445,1217596
2019-09-12,43.45790100097656,43.73830032348633,42.616798400878906,43.364498138427734,1016539
2019-09-13,17200.0,17300.0,17000.0,17300.0,74780
2019-09-16,43.55139923095703,44.76639938354492,43.364498138427734,44.57939910888672,537014
2019-09-17,41.58879852294922,44.018699645996094,41.30839920043945,43.644901275634766,796100
2019-09-18,40.1869010925293,42.71030044555664,39.8130989074707,42.05609893798828,514952
2019-09-19,39.34579849243164,41.121498107910156,39.065399169921875,40.280399322509766,273511
2019-09-20,17300.0,17500.0,17250.0,17450.0,41370
2019-09-23,40.1869010925293,41.121498107910156,40.0,40.37379837036133,297531
2019-09-24,39.25230026245117,40.560699462890625,39.15890121459961,40.280399322509766,186065
2019-09-25,40.0,40.280399322509766,39.065399169921875,39.53269958496094,232684
2019-09-26,39.15890121459961,40.46730041503906,38.41120147705078,40.46730041503906,307841
2019-09-27,16650.0,16950.0,16650.0,16900.0,24840
2019-09-30,37.75699996948242,38.69160079956055,37.476600646972656,38.03739929199219,197171
2019-10-01,38.78499984741211,38.97200012207031,37.85049819946289,38.03739929199219,152680
2019-10-02,38.03739929199219,38.97200012207031,37.94390106201172,38.78499984741211,128284
2019-10-03,38.97200012207031,39.62620162963867,38.224300384521484,38.59809875488281,216217
2019-10-04,16500.0,16600.0,16100.0,16500.0,5740
