Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2019-02-18,196.14385986328125,201.6775815522796,195.57264194318142,199.0713913057009,42232590
2019-02-19,197.00070190429688,199.3570156079549,195.6440535822388,195.6440535822388,35777932
2019-02-20,196.9649658203125,198.14311106358977,195.82250754735227,197.964608323031,6208106
2019-02-21,196.3937225341797,197.6075773599106,195.7868177509717,197.00064994704513,7264425
2019-02-22,195.85824584960938,197.03639126553938,195.00141899156782,196.78649191806684,9100951
2019-02-25,197.57188415527344,197.8931800216392,194.92996224974192,196.0010012734935,31204722
2019-02-26,196.71505737304688,197.78609651952294,195.67972782899508,196.322342265017,12233273
2019-02-27,196.42942810058594,199.14274660304142,195.5726013980691,197.07206509971633,13634026
2019-02-28,197.10777282714844,198.00030922238878,195.82252132318868,198.00030922238878,44873000
2019-03-01,198.64295959472656,199.21417749482353,197.25060181970213,197.39339497989593,9170950
2019-03-05,201.7489776611328,202.7843071940447,197.1077703602426,199.92819529095314,14103324
2019-03-06,204.0338897705078,206.49728678785357,203.31985607411426,203.49835884079738,20817638
2019-03-07,207.13987731933594,207.78251436067126,204.1052627476751,204.71219018793897,14837761
2019-03-08,208.49656677246094,209.21057782099714,205.92604100502052,207.2827117824925,13169854
2019-03-11,209.1748809814453,210.56723866788263,207.85391987056235,209.2105679543928,15287916
2019-03-12,210.28163146972656,211.10274866952042,209.31767585832736,209.92460332969216,14686757
2019-03-13,210.56724548339844,212.0667093965308,210.03171457525823,210.63864206126374,11496644
2019-03-14,210.99562072753906,211.35264883074814,207.38978850383128,210.92422415876018,10503481
2019-03-15,207.63970947265625,211.74538599513778,206.60437991354468,211.3169612784518,22219476
2019-03-18,209.60328674316406,210.06742106656213,207.9967393018672,208.49656059883907,9519926
2019-03-19,213.81607055664062,214.20878567555064,209.46049464521673,210.3530310636177,16363247
2019-03-20,213.42335510253906,215.60114305483071,211.781075422651,214.20878533912557,16221492
2019-03-22,212.92352294921875,214.20877441899046,211.74537765439962,214.20877441899046,8378083
2019-03-25,210.67433166503906,212.06668926436245,209.35337063680308,212.06668926436245,8324586
2019-03-26,209.4961700439453,211.6025613061082,207.81820348043485,210.63862836379894,11178168
2019-03-27,209.281982421875,211.85248538023595,208.21092066450882,209.92459684663578,8757278
2019-03-28,214.20877075195312,215.6368379737674,209.2105581052616,209.99598828836193,18436077
2019-04-01,212.24520874023438,213.63756644933068,211.74538744390085,212.0667059836138,6442182
2019-04-02,212.7093048095703,214.20876858843312,210.38870125497496,212.35229932255172,10228747
2019-04-03,211.4597930908203,213.4947653900257,210.7457593854344,212.7807316846398,9413878
2019-04-04,210.49581909179688,212.28089188512735,209.7460984756482,211.3526685155775,7233298
2019-04-05,210.3173065185547,211.63826756543378,208.96065850045724,210.67433463834655,8107661
2019-04-08,209.03208923339844,210.63865946086804,208.2823685297324,210.38873747320466,5492542
2019-04-09,211.56689453125,211.85250348106396,208.6750727985999,208.85357556352602,6413515
2019-04-10,210.42440795898438,211.74536897615442,209.5675812241393,211.3883408643923,5540095
2019-04-11,211.6382293701172,212.38794981595547,209.21052006044224,210.31726856163792,11179559
2019-04-12,218.31448364257812,219.49262911474324,211.06708540468725,211.81680611255155,22658578
2019-04-15,218.13592529296875,221.34906528062544,217.3148081249537,219.84960146169624,13098155
2019-04-16,219.3497772216797,221.31335268550563,218.60005663718556,219.06416830236486,10121522
2019-04-18,217.3505096435547,220.09953814374006,216.74358215505896,220.09953814374006,9178504
2019-04-22,215.49404907226562,218.13594886944804,214.9585181398889,216.95780344788042,6929432
