Price,Close,High,Low,Open,Volume
Ticker,VEDL.NS,VEDL.NS,VEDL.NS,VEDL.NS,VEDL.NS
Date,,,,,
2019-02-18,62.66171646118164,63.995392301694864,62.090137409294066,63.02160052502468,14282136
2019-02-19,64.82099151611328,65.37139317737842,62.59819470427318,62.704042171503666,12575548
2019-02-20,67.84823608398438,68.12343695351211,65.2020490292268,65.2020490292268,17251557
2019-02-21,69.68998718261719,70.11337712549964,67.86940913613913,68.4621524720074,14635838
2019-02-22,71.8281021118164,71.97629117782026,69.26659809411655,69.6264756737549,14190345
2019-02-25,72.50552368164062,72.73838942934398,70.87546990813456,72.3996762018134,10996421
2019-02-26,71.8492660522461,72.50552170133433,69.43594487018295,71.42587614450107,13247683
2019-02-27,69.71114349365234,72.59019606620446,69.30892438625851,71.97628201171734,11006707
2019-02-28,71.72225952148438,72.59021026644045,69.5206329331112,70.49443117232,39036727
2019-03-01,73.43698120117188,74.00856018410451,72.82306710198863,73.01359127616031,11885411
2019-03-05,74.07205200195312,74.6859659843846,72.99240660641291,73.22527231296729,7667267
2019-03-06,75.5750961303711,76.21018097180279,74.55896296824722,75.21521213605963,11031028
2019-03-07,74.53778076171875,75.76560868287434,73.07708714229818,75.76560868287434,9472601
2019-03-08,72.97126007080078,74.00856415058986,72.50552854416019,74.00856415058986,5797559
2019-03-11,74.98236083984375,75.68095165557425,73.05593532380013,73.6698494437478,9043700
2019-03-12,75.55392456054688,76.35836922760683,75.06702877132885,75.7444487189184,10456226
2019-03-13,73.41481018066406,76.28123784191665,73.15811243806452,76.15288897061687,9768953
2019-03-14,74.27046203613281,74.74106586908799,73.32924131403266,73.45759018778222,6517558
2019-03-15,75.16889190673828,75.51115339772942,72.81585313230478,74.09932882745032,18224411
2019-03-18,74.12071228027344,74.86940634371054,73.52175964076142,74.86940634371054,4734028
2019-03-19,73.88540649414062,74.95496943275903,73.3934101536138,73.62871530572868,8901871
2019-03-20,74.6768798828125,75.06191989958695,73.82122959834165,74.54853103452315,5703096
2019-03-22,74.3988037109375,75.55393703617285,74.0351561880368,74.52715258352974,6311803
2019-03-25,71.98161315917969,73.15813283934459,71.7677004900588,73.02978393225273,8243613
2019-03-26,74.27046203613281,74.59133095645926,72.30246338022599,72.7302886073279,8106156
2019-03-27,75.06193542480469,75.83202214572583,74.18489239620268,74.99776425143415,8484488
2019-03-28,76.17428588867188,76.559325996472,75.14750138771298,75.7250680775083,9758852
2019-04-01,80.81617736816406,82.74139076100317,80.00331210242533,80.17443957055102,15788197
2019-04-02,80.38835144042969,81.6290484214153,79.725227611388,81.54348468812874,8097137
2019-04-03,79.48992156982422,81.71461125114759,79.16905267747678,80.77339713921397,5974559
2019-04-04,80.08888244628906,80.9231403464191,78.46314525254373,79.25462454615902,6366506
2019-04-05,82.01408386230469,82.27078157578933,79.87495801024617,80.73060835106958,7281070
2019-04-08,79.85357666015625,83.46870508029244,79.23323138156135,83.04087984980009,10956365
2019-04-09,81.28678131103516,81.69321391197154,78.7626154499827,79.96052068893333,8889015
2019-04-10,80.64505004882812,82.03548194622171,79.38296701681284,80.81617751726955,10063947
2019-04-11,77.50053405761719,80.62365939129376,76.751839941302,80.62365939129376,17571817
2019-04-12,78.67704772949219,78.93374544787743,76.88018328507805,77.62887734759178,7716220
2019-04-15,79.0193099975586,80.40974184236275,78.59148481454193,79.10487372854308,6503139
2019-04-16,79.12626647949219,81.17982866842293,78.84818272111474,79.23322277549802,7726060
2019-04-18,76.40958404541016,79.96052801612394,76.1528863117731,79.27601160658271,10531473
2019-04-22,74.86940002441406,76.77322060513045,74.74105117589635,76.53791547086357,5178537
2019-04-23,74.78384399414062,75.44697433961765,74.44158253891754,74.95497145770503,4511939
2019-04-24,74.78384399414062,75.2972329129281,73.17949954287086,74.84801516095371,6493237
2019-04-25,72.92279052734375,74.97635241259408,72.73027052862193,74.6982686953396,7201390
2019-04-26,72.6019287109375,73.88540419738221,71.87462724090427,73.37201530842312,14527641
2019-04-30,71.38263702392578,72.88002521957702,69.9494199968504,72.7302837887741,11940661
2019-05-02,72.00298309326172,72.38802316538029,70.24889714673374,70.97619868745466,9231942
2019-05-03,71.74628448486328,72.30245854854793,70.93341921892804,72.1741096833754,5109761
2019-05-06,71.33985900878906,71.9815968709371,69.75690692110962,70.16333959485101,6683022
2019-05-07,69.94941711425781,72.83723708686479,69.52159193313085,71.5751541081591,12885013
2019-05-08,68.1953353881836,69.92802878224452,66.74073229554419,68.66594572714642,26136247
2019-05-09,67.23271942138672,68.66593627894484,67.01880684730901,68.02419855671172,6761852
2019-05-10,66.7193374633789,68.25951076758486,65.82090847600408,67.7675078793634,8803987
2019-05-13,65.97064971923828,67.57499434532917,65.37169700340235,66.86908532108717,7263166
2019-05-14,68.77289581298828,69.24350610941585,65.58559961436595,65.58559961436595,20739113
2019-05-15,68.47341918945312,69.82106585240534,68.10976518676749,69.17932810279115,11518834
2019-05-16,69.94941711425781,70.20611483417167,67.96003263325514,69.00820302139735,8828869
2019-05-17,68.85845947265625,70.29167639645813,68.17394312082523,69.79967353648264,8405798
2019-05-20,71.48958587646484,71.87462590399875,70.16332528723687,70.59115044142735,7540373
2019-05-21,70.78367614746094,72.19550057544404,70.07776719751655,72.04575914819799,7394826
2019-05-22,71.14732360839844,71.83183993017389,70.46280075852928,70.78366962038788,6597051
2019-05-23,67.31830596923828,72.0671623464631,66.74073926817938,72.0671623464631,14249085
2019-05-24,70.12053680419922,70.42001962027257,66.54820085455808,68.02419626024663,10456712
2019-05-27,71.2328872680664,71.78906126706946,69.73549924741636,70.3558444074955,6546389
2019-05-28,72.53775787353516,73.45757936504616,70.91202094445379,71.23288981750561,57384687
2019-05-29,70.95480346679688,72.19549378580433,70.01358291792921,72.08853749871426,9021985
2019-05-30,70.16332244873047,71.19010016601106,69.5215847434067,70.69810386983359,8001993
2019-05-31,68.68733215332031,70.80506543316474,67.81028925170158,70.52698168469506,13343850
2019-06-03,70.24888610839844,70.59114752322064,68.15254555076444,68.64454184650707,6115391
2019-06-04,70.97618865966797,71.74627522319886,70.1633234986648,70.29167234726887,7576919
2019-06-06,69.77828979492188,71.1687216364116,68.79429057071032,70.97619508203766,9237166
2019-06-07,70.24888610839844,71.81045177349549,69.54297724440364,69.82106097189407,8481061
2019-06-10,70.67671966552734,72.00298035794275,69.86385442055938,71.4895914385896,6315883
2019-06-11,72.45218658447266,72.68748517767729,70.80505726348066,71.06175494636805,9750308
2019-06-12,72.7730712890625,74.14211066403756,72.02437716686265,72.28106837761722,10815886
2019-06-13,72.06714630126953,72.96558174108804,70.67671454275136,72.73027659941235,6506549
2019-06-14,72.53775787353516,73.32923051020664,71.70350010921919,72.08854014564382,6333115
2019-06-17,70.1847152709961,72.28105583824298,69.84245385460443,72.28105583824298,6279475
2019-06-18,71.91740417480469,72.43079300527339,70.16331859860236,70.16331859860236,9005602
2019-06-19,72.0885238647461,73.970951550274,71.14731002198214,72.96556655863004,11119753
2019-06-20,73.5859375,73.79985010901163,71.23289880087209,72.25967671289,10480809
2019-06-21,73.7570571899414,74.37740891306463,73.13671199491225,73.56453716777291,10322918
2019-06-24,72.06714630126953,74.18487952016307,71.44680113001095,73.79983949058018,8439464
2019-06-25,72.8800277709961,73.37202415555348,71.44681069374595,71.93880707830333,11563811
2019-06-26,76.08869934082031,76.73043701354663,72.19548818171009,72.34522958325016,11144849
2019-06-27,75.660888671875,77.00853543067403,75.40419094253498,76.58071023383695,12296851
2019-06-28,74.5913314819336,75.98176347981006,73.73568102170194,75.61810942297362,6719688
