Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2019-02-19,101.20890045166016,101.66737246809627,100.84399881468788,100.85335728031781,18038500
2019-02-20,100.6827163696289,101.42503496017578,99.87462307707938,101.34986182391424,21607700
2019-02-21,102.80631256103516,102.87208726411899,100.41961921228561,100.44780734662083,29063200
2019-02-22,104.27214050292969,104.48825428641365,103.1915500787975,103.40767103118559,27763200
2019-02-25,104.8547134399414,105.40910629726162,104.54463683283099,105.01445812900903,23750600
2019-02-26,105.5782470703125,106.40513000852779,104.46007004031443,104.5446416053173,21536700
2019-02-27,105.39971160888672,105.57824600182698,104.18757176141166,104.94868716311721,21487100
2019-02-28,105.2681884765625,106.06688347391623,104.98629991985852,105.27758691245779,29083900
2019-03-01,105.73799133300781,106.19841424631532,104.92989804170614,106.07626327675757,23501200
2019-03-04,105.48429870605469,106.41454303522808,104.11242113072569,106.19842204516489,26608000
2019-03-05,104.95809173583984,105.6064475238586,104.51646566762534,105.47489811308745,19538300
2019-03-06,105.00505828857422,105.86013647723293,104.70437294980606,105.11781797895127,17687000
2019-03-07,103.7271499633789,104.81713886167553,103.23853894721778,104.67619103256415,25339000
2019-03-08,103.83992004394531,104.02784572228255,102.233131836775,102.57140379290612,22818400
2019-03-11,106.0198974609375,106.13265000736642,104.28155973740459,104.29095100366997,26491600
2019-03-12,106.76219940185547,107.10986259076586,105.85074489348224,106.01048242184132,26132700
2019-03-13,107.58908081054688,108.05890212413006,106.91253697196241,107.24141045768977,35513800
2019-03-14,107.67366027832031,108.24684293463953,107.42935832267023,107.62668244172852,30763400
2019-03-15,108.91400146484375,110.17311938820565,107.67366607444325,108.37839818140405,54681100
2019-03-18,110.4737777709961,110.51136433443979,109.04552420465565,109.15827672608276,31207600
2019-03-19,110.54895782470703,111.29127636919853,109.92879024238336,110.96239571068507,37588700
2019-03-20,110.42680358886719,111.58256722900994,109.66569531908091,110.30465262239059,28113300
2019-03-21,112.96385192871094,113.52763614181903,110.02276554933995,110.0697505541428,29854400
2019-03-22,109.98518371582031,112.37186992623192,109.97578528128655,112.28730552214323,33624500
2019-03-25,110.55834197998047,110.88721542711612,109.2992172794995,109.52472947626345,27067100
2019-03-26,110.79328918457031,111.54499914490772,109.79726291298714,111.46043473154343,26097700
2019-03-27,109.72206115722656,111.07514876949647,108.54750792960448,110.76506499686728,22733400
2019-03-28,109.87242889404297,110.48319812560679,109.12071181382514,110.35164871190447,18334800
2019-03-29,110.82147216796875,111.17853384485387,109.90061908592064,110.94362314900447,25399800
2019-04-01,111.83626556396484,111.92083713068484,110.9717960425189,111.77049086491796,22789100
2019-04-02,111.99602508544922,112.26852235153636,111.36645897536248,111.87386693612073,18142300
2019-04-03,112.72891998291016,113.16115470374119,111.95841336422806,112.625558726961,22860700
2019-04-04,112.15573120117188,112.9732227702987,111.23487838184843,112.8510646552099,20112800
2019-04-05,112.65376281738281,112.97324506346261,112.16515176731973,112.18394146701624,15826200
2019-04-08,112.69132995605469,112.7758943434662,111.4791902208309,112.57857027060237,15116200
2019-04-09,112.0805892944336,112.32489842374908,111.42284221809051,111.46982005559761,17612000
2019-04-10,112.93565368652344,113.08599278440897,112.32488452327162,112.53160705565573,16477200
2019-04-11,113.06721496582031,113.55582604641883,112.68195799336898,113.26453908503733,14209100
2019-04-12,113.6497802734375,113.67797557596433,113.10479296263375,113.35849333413681,19745100
2019-04-15,113.7437515258789,114.24176100908055,113.29271987626137,113.64039025552707,15792600
2019-04-16,113.48065185546875,114.30754206424058,112.85109293299404,114.29814362943947,14071800
2019-04-17,114.42027282714844,114.49544595343816,113.26451647828547,113.92226341106083,19300900
2019-04-18,115.92369842529297,116.06463906592347,113.97863872665485,114.8149199826116,27991000
2019-04-22,116.2901611328125,116.51567333196847,115.1719842317872,115.21896922569216,15648700
2019-04-23,117.8687744140625,118.0003238094341,116.3559491983848,116.60964955548592,24025500
2019-04-24,117.46475219726562,118.25404873346923,117.00432204890764,118.19767245771351,31257000
2019-04-25,121.3548355102539,123.44084321991687,121.0541573352636,122.20991371349042,38033900
2019-04-26,122.05018615722656,122.64216562899917,121.23270162025247,121.87165175540248,23654900
2019-04-29,121.93741607666016,122.32265862020905,121.54276793154186,122.05955985679685,16324200
2019-04-30,122.71735382080078,122.81130949689336,121.58037973893519,121.97502798927064,24166500
2019-05-01,120.16151428222656,122.76432158857914,119.99237829766501,122.65156904480835,26821700
2019-05-02,118.59229278564453,120.27425391551279,117.94393709158189,120.25546421765632,27350200
2019-05-03,121.11992645263672,121.61793588792014,119.56952188434808,119.67288314475454,24911100
2019-05-06,120.41522979736328,120.80048682071157,118.49836462347037,118.7614634838515,24239800
2019-05-07,117.94395446777344,119.50376486911462,116.7224231978234,118.8272209441428,36017700
2019-05-08,117.9345474243164,118.74264065226775,117.22041702472826,117.86877272757172,28419000
2019-05-09,117.9251708984375,118.19766816954719,116.11166001539455,116.78820397554196,27235800
2019-05-10,119.45677947998047,120.20849654284365,116.34656429097183,117.37077860990028,30915100
2019-05-13,115.90492248535156,117.97214067094319,115.61363555025692,116.61905292538538,33944900
2019-05-14,117.20164489746094,118.28222833899515,116.23380683039936,116.39355154836042,25266300
2019-05-15,118.85209655761719,119.50285230254299,116.66405628553342,117.19220889978928,24722700
2019-05-16,121.5965576171875,122.02097348912753,119.26705528955682,119.54056118451668,30112200
2019-05-17,120.7854995727539,123.03955792949668,120.64402280439299,121.01183937671897,25770500
2019-05-20,119.04073333740234,120.33280449761011,118.6068985424366,119.32366531910581,23706900
2019-05-21,119.68204498291016,120.27620856617303,119.38024657936435,120.18189791421024,15293300
2019-05-22,120.40824890136719,120.94583474576667,119.32365837931091,119.41797622983545,15396500
2019-05-23,119.00299072265625,119.10673459317054,117.64489437806272,119.02184997391286,23603800
2019-05-24,119.05957794189453,120.17246086872368,118.80493847014878,119.69147440037712,14123400
2019-05-28,118.98414611816406,120.7194852650368,118.88040223487907,119.75750503282553,23128400
2019-05-29,117.83352661132812,118.257928134776,116.98471636899103,118.24849491112741,22763100
2019-05-30,118.57857513427734,118.60686760552377,117.68260610397833,118.13530723024229,16829600
2019-05-31,116.64520263671875,117.5317386569831,116.30567850961505,117.16392205186108,26646800
2019-06-03,113.02359008789062,117.2959332377341,112.24080531410551,116.80550640587018,37983600
2019-06-04,116.1547622680664,116.26793216004272,113.78752702320513,114.38169054240298,29382600
2019-06-05,118.67290496826172,118.71063066784006,117.14504651482567,117.84295396842124,24926100
2019-06-06,120.54971313476562,120.69118270883583,118.45598358576275,119.24820888329099,21459000
2019-06-07,123.92607879638672,124.72773730669587,120.96467978681957,121.84178969499521,33885600
2019-06-10,125.0578384399414,126.45365335749047,124.49196013750861,124.86920274520845,26477100
2019-06-11,124.58626556396484,126.60454353479658,123.8128995871347,126.26501946536312,23913700
2019-06-12,124.01097869873047,124.46367272456213,123.27534551017266,123.9260868762941,17092500
2019-06-13,124.79376220703125,125.43507750016029,124.07698112543689,124.47309016958411,17200800
2019-06-14,124.91637420654297,126.18015289915218,124.15244849520285,124.73717891309096,17821700
